season,player_id,first_name,last_name,player_name,position,height_wo_shoes,height_wo_shoes_ft_in,height_w_shoes,height_w_shoes_ft_in,weight,wingspan,wingspan_ft_in,standing_reach,standing_reach_ft_in,body_fat_pct,hand_length,hand_width,standing_vertical_leap,max_vertical_leap,lane_agility_time,modified_lane_agility_time,three_quarter_sprint,bench_press,person_id,round_number,round_pick,overall_pick,team_id,organization,person_id_player,display_first_last,birthdate,school,country,draft_year,draft_round,draft_number
2013.0,203473.0,Dewayne,Dedmon,Dewayne Dedmon,C,82.0,6' 10'',83.5,6' 11.5'',238.8,88.0,7' 4'',109.0,9' 1'',8.35,9.0,11.0,28.0,32.5,12.75,3.26,3.4,8.0,203469.5,1.0,15.0,27.0,1610612753.0,,203473.0,Dewayne Dedmon,1989-08-12 00:00:00,Southern California,USA,Undrafted,Undrafted,Undrafted
2013.0,203476.0,Gorgui,Dieng,Gorgui Dieng,C,81.75,6' 9.75'',82.75,6' 10.75'',229.6,87.5,7' 3.5'',111.5,9' 3.5'',5.35,9.0,10.0,29.0,34.5,11.32,3.1,3.27,10.0,203476.0,1.0,21.0,21.0,1610612762.0,Louisville,203476.0,Gorgui Dieng,1990-01-18 00:00:00,Louisville,Senegal,2013,1,21
2013.0,203516.0,James,Ennis,James Ennis,SF,77.75,6' 5.75'',79.0,6' 7'',200.8,83.5,6' 11.5'',104.5,8' 8.5'',4.5,8.5,8.75,29.5,36.5,11.55,3.06,3.4,7.0,203516.0,2.0,20.0,50.0,1610612737.0,Long Beach State,203516.0,James Ennis III,1990-07-01 00:00:00,Cal State-Long Beach,USA,2013,2,50
2013.0,203467.0,Carrick,Felix,Carrick Felix,SF-SG,76.75,6' 4.75'',78.25,6' 6.25'',202.6,81.25,6' 9.25'',103.5,8' 7.5'',3.3,8.5,9.5,32.0,38.5,11.16,3.09,3.25,15.0,203467.0,2.0,3.0,33.0,1610612739.0,Arizona State,203467.0,Carrick Felix,1990-08-17 00:00:00,Arizona State,USA,2013,2,33
2013.0,203479.0,Jamaal,Franklin,Jamaal Franklin,SG-SF,76.0,6' 4'',77.25,6' 5.25'',190.8,83.25,6' 11.25'',103.5,8' 7.5'',8.25,8.5,8.25,29.0,34.5,11.32,3.1,3.27,10.0,203479.0,2.0,11.0,41.0,1610612763.0,San Diego State,203479.0,Jamaal Franklin,1991-07-21 00:00:00,San Diego State,USA,2013,2,41
2013.0,203497.0,Rudy,Gobert,Rudy Gobert,C,84.5,7' 0.5'',86.0,7' 2'',237.6,92.5,7' 8.5'',115.0,9' 7'',4.4,9.75,10.0,25.0,29.0,12.85,3.19,3.57,7.0,203497.0,1.0,27.0,27.0,1610612743.0,Cholet Basket (France),203497.0,Rudy Gobert,1992-06-26 00:00:00,Cholet,France,2013,1,27
2013.0,203462.0,Archie,Goodwin,Archie Goodwin,SG,75.75,6' 3.75'',77.25,6' 5.25'',189.0,81.5,6' 9.5'',102.0,8' 6'',4.55,8.5,9.0,30.0,36.0,10.75,3.41,3.27,1.0,203462.0,1.0,29.0,29.0,1610612760.0,Kentucky,203462.0,Archie Goodwin,1994-08-17 00:00:00,Kentucky,USA,2013,1,29
2013.0,203475.0,Erick,Green,Erick Green,PG,73.5,6' 1.5'',75.0,6' 3'',178.2,77.75,6' 5.75'',98.0,8' 2'',4.35,8.5,9.0,29.0,34.5,11.32,3.1,3.27,5.0,203475.0,2.0,16.0,46.0,1610612762.0,Virginia Tech,203475.0,Erick Green,1991-05-09 00:00:00,Virginia Tech,USA,2013,2,46
2013.0,203501.0,Tim,Hardaway Jr.,Tim Hardaway Jr.,SG,76.5,6' 4.5'',78.25,6' 6.25'',199.4,79.0,6' 7'',101.0,8' 5'',6.05,8.0,9.25,31.5,37.5,10.68,2.93,3.25,16.0,203501.0,1.0,24.0,24.0,1610612752.0,Michigan,203501.0,Tim Hardaway Jr.,1992-03-16 00:00:00,Michigan,USA,2013,1,24
2013.0,203524.0,Solomon,Hill,Solomon Hill,SF,77.5,6' 5.5'',79.0,6' 7'',226.0,81.0,6' 9'',103.0,8' 7'',7.6,9.0,10.5,29.5,37.5,10.77,2.91,3.19,14.0,203524.0,1.0,23.0,23.0,1610612754.0,Arizona,203524.0,Solomon Hill,1991-03-18 00:00:00,Arizona,USA,2013,1,23
2013.0,203494.0,Richard,Howell,Richard Howell,PF,78.25,6' 6.25'',79.5,6' 7.5'',249.6,82.25,6' 10.25'',105.5,8' 9.5'',8.75,8.75,9.5,29.0,34.5,11.32,3.1,3.27,10.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2013.0,203470.0,Colton,Iverson,Colton Iverson,C,82.5,6' 10.5'',84.0,7' 0'',262.8,86.0,7' 2'',110.0,9' 2'',9.6,9.25,9.5,26.5,30.0,11.52,3.04,3.52,12.0,203470.0,2.0,23.0,53.0,1610612754.0,Colorado State,203479.5,,,,,,,
2013.0,203510.0,Pierre,Jackson,Pierre Jackson,PG,69.5,5' 9.5'',70.5,5' 10.5'',176.0,70.0,5' 10'',90.0,7' 6'',4.5,7.5,8.25,29.0,34.5,11.32,3.1,3.27,10.0,203510.0,2.0,12.0,42.0,1610612755.0,Baylor,203510.0,Pierre Jackson,1991-08-29 00:00:00,Baylor,USA,2013,2,42
2013.0,203511.0,Grant,Jerrett,Grant Jerrett,PF,80.75,6' 8.75'',82.25,6' 10.25'',232.0,86.0,7' 2'',109.0,9' 1'',10.05,8.5,9.25,28.5,34.0,11.85,3.23,3.51,2.0,203511.0,2.0,10.0,40.0,1610612757.0,Arizona,203479.5,,,,,,,
2013.0,203509.0,Myck,Kabongo,Myck Kabongo,PG,73.25,6' 1.25'',74.75,6' 2.75'',180.4,78.25,6' 6.25'',98.0,8' 2'',6.0,8.25,9.0,27.5,33.5,10.64,2.86,3.44,2.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2013.0,203483.0,Kenny,Kadji,Kenny Kadji,PF-C,80.75,6' 8.75'',82.0,6' 10'',241.6,87.0,7' 3'',106.5,8' 10.5'',7.45,9.0,10.25,34.0,38.0,11.47,2.88,3.44,9.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2013.0,203527.0,Ryan,Kelly,Ryan Kelly,PF,81.75,6' 9.75'',83.75,6' 11.75'',228.0,83.5,6' 11.5'',110.0,9' 2'',14.75,9.0,10.0,29.0,34.5,11.32,3.1,3.27,10.0,203527.0,2.0,18.0,48.0,1610612747.0,Duke,203527.0,Ryan Kelly,1991-04-09 00:00:00,Duke,USA,2013,2,48
2013.0,203499.0,Shane,Larkin,Shane Larkin,PG,70.25,5' 10.25'',71.5,5' 11.5'',170.8,70.75,5' 10.75'',89.5,7' 5.5'',3.8,7.5,8.75,34.5,44.0,10.64,3.03,3.08,12.0,203499.0,1.0,18.0,18.0,1610612737.0,Miami (FL),203499.0,Shane Larkin,1992-10-02 00:00:00,Miami,USA,2013,1,18
2013.0,203495.0,Ricky,Ledo,Ricky Ledo,SG,76.75,6' 4.75'',78.0,6' 6'',197.2,79.25,6' 7.25'',102.5,8' 6.5'',10.25,8.5,9.25,27.0,33.5,10.72,3.16,3.32,4.0,203495.0,2.0,13.0,43.0,1610612749.0,Providence,203495.0,Ricky Ledo,1992-09-10 00:00:00,Providence,USA,2013,2,43
2013.0,203458.0,Alex,Len,Alex Len,C,77.75,,79.0,,212.9,87.5,7' 3.5'',104.0,,6.4,9.0,10.75,29.0,34.5,11.32,3.1,3.27,10.0,203458.0,1.0,5.0,5.0,1610612756.0,Maryland,203458.0,Alex Len,1993-06-16 00:00:00,Maryland,Ukraine,2013,1,5
2013.0,203466.0,CJ,Leslie,CJ Leslie,PF-SF,79.5,6' 7.5'',80.75,6' 8.75'',209.2,86.25,7' 2.25'',104.5,8' 8.5'',7.95,8.75,9.0,32.5,40.5,10.19,2.79,3.1,10.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2013.0,203522.0,Trevor,Mbakwe,Trevor Mbakwe,PF,78.75,6' 6.75'',80.0,6' 8'',235.8,88.0,7' 4'',106.5,8' 10.5'',5.9,9.5,11.5,30.0,36.5,12.01,2.97,3.32,21.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2013.0,203492.0,Ray,McCallum,Ray McCallum,PG,72.25,6' 0.25'',73.75,6' 1.75'',191.4,75.25,6' 3.25'',96.5,8' 0.5'',7.3,8.0,8.75,30.5,40.0,10.82,3.08,3.25,5.0,203492.0,2.0,6.0,36.0,1610612758.0,Detroit Mercy,203492.0,Ray McCallum,1991-06-12 00:00:00,Detroit,USA,2013,2,36
2013.0,203468.0,CJ,McCollum,CJ McCollum,PG-SG,74.25,6' 2.25'',75.25,6' 3.25'',197.0,78.25,6' 6.25'',96.5,8' 0.5'',8.6,8.0,9.5,32.0,38.5,11.02,2.91,3.32,13.0,203468.0,1.0,10.0,10.0,1610612757.0,Lehigh,203479.5,,,,,,,
2013.0,203463.0,Ben,McLemore,Ben McLemore,SG,75.5,6' 3.5'',76.75,6' 4.75'',189.2,79.75,6' 7.75'',100.5,8' 4.5'',5.0,8.75,9.5,32.5,42.0,11.87,3.11,3.27,6.0,203463.0,1.0,7.0,7.0,1610612758.0,Kansas,203463.0,Ben McLemore,1993-02-11 00:00:00,Kansas,USA,2013,1,7
2013.0,203502.0,Tony,Mitchell,Tony Mitchell,PF-SF,79.5,6' 7.5'',80.75,6' 8.75'',236.4,86.5,7' 2.5'',106.5,8' 10.5'',5.55,9.0,10.0,33.5,38.0,11.82,3.25,3.52,13.0,203502.0,2.0,7.0,37.0,1610612765.0,North Texas,203502.0,Tony Mitchell,1992-04-07 00:00:00,North Texas,USA,2013,2,37
2013.0,203498.0,Shabazz,Muhammad,Shabazz Muhammad,SF-SG,76.75,6' 4.75'',78.25,6' 6.25'',221.8,83.0,6' 11'',104.5,8' 8.5'',9.0,9.0,10.0,29.5,37.0,10.99,2.93,3.32,10.0,203498.0,1.0,14.0,14.0,1610612762.0,California-Los Angeles,203479.5,,,,,,,
2013.0,203513.0,Erik,Murphy,Erik Murphy,PF,80.75,6' 8.75'',81.5,6' 9.5'',239.8,82.5,6' 10.5'',108.0,9' 0'',7.95,8.75,9.75,24.5,29.5,12.19,2.96,3.57,13.0,203513.0,2.0,19.0,49.0,1610612741.0,Florida,203513.0,Erik Murphy,1990-10-26 00:00:00,Florida,Finland,2013,2,49
2013.0,203488.0,Mike,Muscala,Mike Muscala,C-PF,82.25,6' 10.25'',83.5,6' 11.5'',230.2,85.0,7' 1'',108.0,9' 0'',6.8,8.5,9.0,28.0,33.5,11.76,2.99,3.44,5.0,203488.0,2.0,14.0,44.0,1610612742.0,Bucknell,203488.0,Mike Muscala,1991-07-01 00:00:00,Bucknell,USA,2013,2,44
2013.0,203457.0,Nerlens,Noel,Nerlens Noel,C,82.0,6' 10'',83.75,6' 11.75'',206.4,87.75,7' 3.75'',110.0,9' 2'',4.15,9.5,10.0,29.0,34.5,11.32,3.1,3.27,10.0,203457.0,1.0,6.0,6.0,1610612740.0,Kentucky,203457.0,Nerlens Noel,1994-04-10 00:00:00,Kentucky,USA,2013,1,6
2013.0,203506.0,Victor,Oladipo,Victor Oladipo,SG,75.25,6' 3.25'',76.25,6' 4.25'',213.2,81.25,6' 9.25'',100.5,8' 4.5'',6.55,8.75,9.25,33.0,42.0,10.69,3.14,3.25,15.0,203506.0,1.0,2.0,2.0,1610612753.0,Indiana,203506.0,Victor Oladipo,1992-05-04 00:00:00,Indiana,USA,2013,1,2
2013.0,203482.0,Kelly,Olynyk,Kelly Olynyk,PF-C,82.75,6' 10.75'',84.0,7' 0'',234.0,81.75,6' 9.75'',108.0,9' 0'',6.65,8.5,10.0,24.5,29.5,11.42,2.99,3.59,5.0,203482.0,1.0,13.0,13.0,1610612742.0,Gonzaga,203482.0,Kelly Olynyk,1991-04-19 00:00:00,Gonzaga,Canada,2013,1,13
2013.0,203464.0,Brandon,Paul,Brandon Paul,SG,74.75,6' 2.75'',76.0,6' 4'',201.0,82.25,6' 10.25'',98.0,8' 2'',5.25,8.5,9.5,33.5,39.5,11.16,2.9,3.37,15.0,203469.5,1.0,15.0,27.0,1610612753.0,,203464.0,Brandon Paul,1991-04-30 00:00:00,Illinois,USA,Undrafted,Undrafted,Undrafted
2013.0,203658.0,Norvel,Pelle,Norvel Pelle,PF-C,81.5,6' 9.5'',82.5,6' 10.5'',207.2,86.5,7' 2.5'',109.0,9' 1'',5.15,8.75,9.5,31.0,34.5,11.49,3.2,3.32,0.0,203469.5,1.0,15.0,27.0,1610612753.0,,203658.0,Norvel Pelle,1993-02-03 00:00:00,Iona,Antigua and Barbuda,Undrafted,Undrafted,Undrafted
2013.0,203486.0,Mason,Plumlee,Mason Plumlee,C-PF,83.25,6' 11.25'',84.5,7' 0.5'',238.2,83.0,6' 11'',108.0,9' 0'',6.15,9.75,9.5,30.5,36.0,10.89,2.76,3.29,14.0,203486.0,1.0,22.0,22.0,1610612751.0,Duke,203486.0,Mason Plumlee,1990-03-05 00:00:00,Duke,USA,2013,1,22
2013.0,203490.0,Otto,Porter,Otto Porter,SF,79.5,6' 7.5'',80.5,6' 8.5'',197.6,85.5,7' 1.5'',105.5,8' 9.5'',6.65,8.75,9.25,27.0,36.0,11.25,3.06,3.4,9.0,203490.0,1.0,3.0,3.0,1610612764.0,Georgetown,203490.0,Otto Porter Jr.,1993-06-03 00:00:00,Georgetown,USA,2013,1,3
2013.0,203515.0,Phil,Pressey,Phil Pressey,PG,69.5,5' 9.5'',71.5,5' 11.5'',177.0,74.25,6' 2.25'',92.0,7' 8'',4.7,7.75,9.75,33.0,38.5,10.86,3.02,3.13,7.0,203469.5,1.0,15.0,27.0,1610612753.0,,203515.0,Phil Pressey,1991-02-17 00:00:00,Missouri,USA,Undrafted,Undrafted,Undrafted
2013.0,203318.0,Glen,Rice,Glen Rice,SF-SG,76.5,6' 4.5'',77.75,6' 5.75'',210.8,81.25,6' 9.25'',101.5,8' 5.5'',8.45,8.5,9.0,33.0,40.5,10.99,3.08,3.25,10.0,203318.0,2.0,5.0,35.0,1610612755.0,Michigan,203318.0,Glen Rice,1991-01-01 00:00:00,Georgia Tech,USA,2013,2,35
2013.0,203460.0,Andre,Roberson,Andre Roberson,PF-SF,78.25,6' 6.25'',79.0,6' 7'',205.8,83.0,6' 11'',104.5,8' 8.5'',7.05,8.75,9.5,30.0,36.5,11.36,3.02,3.34,10.0,203460.0,1.0,26.0,26.0,1610612750.0,Colorado,203460.0,Andre Roberson,1991-12-04 00:00:00,Colorado,USA,2013,1,26
2013.0,203471.0,Dennis,Schroder,Dennis Schroder,PG,73.0,6' 1'',74.0,6' 2'',164.8,79.75,6' 7.75'',98.0,8' 2'',4.1,8.75,10.5,30.0,34.0,11.09,2.86,3.21,1.0,203471.0,1.0,17.0,17.0,1610612737.0,Basketball Lowen Braunschweig (Germany),203471.0,Dennis Schroder,1993-09-15 00:00:00,Braunschweig,Germany,2013,1,17
2013.0,203491.0,Peyton,Siva,Peyton Siva,PG,71.5,5' 11.5'',73.0,6' 1'',180.6,75.0,6' 3'',93.0,7' 9'',6.05,8.0,9.75,33.5,41.5,10.59,2.93,3.16,15.0,203491.0,2.0,26.0,56.0,1610612765.0,Louisville,203491.0,Peyton Siva,1990-10-24 00:00:00,Louisville,USA,2013,2,56
2013.0,203503.0,Tony,Snell,Tony Snell,SF-SG,78.0,6' 6'',79.25,6' 7.25'',198.2,83.5,6' 11.5'',105.5,8' 9.5'',4.85,9.0,9.5,30.0,36.5,11.36,2.84,3.25,7.0,203503.0,1.0,20.0,20.0,1610612741.0,New Mexico,203503.0,Tony Snell,1991-11-10 00:00:00,New Mexico,USA,2013,1,20
2013.0,203480.0,James,Southerland,James Southerland,SF-PF,79.0,6' 7'',80.0,6' 8'',220.6,85.0,7' 1'',106.0,8' 10'',8.05,8.0,9.5,29.0,32.0,10.9,3.03,3.38,5.0,203469.5,1.0,15.0,27.0,1610612753.0,,203480.0,James Southerland,1990-04-28 00:00:00,Syracuse,USA,Undrafted,Undrafted,Undrafted
2013.0,203519.0,Adonis,Thomas,Adonis Thomas,SF,76.75,6' 4.75'',77.75,6' 5.75'',231.8,85.0,7' 1'',99.0,8' 3'',7.5,9.25,9.5,34.5,40.5,11.64,3.11,3.32,13.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2013.0,203472.0,Deshaun,Thomas,Deshaun Thomas,SF,77.0,6' 5'',79.0,6' 7'',219.8,82.0,6' 10'',104.0,8' 8'',9.1,8.0,8.75,28.5,32.0,12.94,3.38,3.53,5.0,203472.0,2.0,28.0,58.0,1610612759.0,Ohio State,203479.5,,,,,,,
2013.0,203481.0,Jeff,Withey,Jeff Withey,C,82.75,6' 10.75'',84.5,7' 0.5'',221.8,86.0,7' 2'',110.5,9' 2.5'',8.65,9.0,9.75,26.5,29.0,12.49,3.29,3.47,10.0,203481.0,2.0,9.0,39.0,1610612757.0,Kansas,203481.0,Jeff Withey,1990-03-07 00:00:00,Kansas,USA,2013,2,39
2013.0,203489.0,Nate,Wolters,Nate Wolters,PG,75.5,6' 3.5'',76.75,6' 4.75'',196.4,75.75,6' 3.75'',98.0,8' 2'',5.5,8.25,8.75,29.0,34.5,11.32,3.1,3.27,8.0,203489.0,2.0,8.0,38.0,1610612764.0,South Dakota State,203489.0,Nate Wolters,1991-05-15 00:00:00,South Dakota State,USA,2013,2,38
2013.0,203523.0,BJ,Young,BJ Young,SG-PG,74.25,6' 2.25'',75.5,6' 3.5'',178.8,80.25,6' 8.25'',99.0,8' 3'',4.7,8.5,9.5,29.0,34.5,11.32,3.1,3.27,10.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2013.0,203469.0,Cody,Zeller,Cody Zeller,C-PF,82.75,6' 10.75'',84.25,7' 0.25'',230.0,82.75,6' 10.75'',106.0,8' 10'',4.75,8.5,10.5,35.5,37.5,10.82,2.69,3.15,17.0,203469.0,1.0,4.0,4.0,1610612766.0,Indiana,203469.0,Cody Zeller,1992-10-05 00:00:00,Indiana,USA,2013,1,4
2014.0,203919.0,Jordan,Adams,Jordan Adams,SG,75.5,6' 3.5'',76.75,6' 4.75'',208.8,82.0,6' 10'',102.0,8' 6'',10.8,8.5,7.5,24.5,29.5,12.13,3.05,3.5,10.0,203469.5,1.0,15.0,27.0,1610612753.0,,203919.0,Jordan Adams,1994-07-08 00:00:00,UCLA,USA,2014,1,22
2014.0,203937.0,Kyle,Anderson,Kyle Anderson,SF,79.5,6' 7.5'',80.5,6' 8.5'',230.1,86.75,7' 2.75'',107.5,8' 11.5'',13.35,8.25,8.75,29.0,34.5,11.32,3.1,3.27,10.0,203469.5,1.0,15.0,27.0,1610612753.0,,203937.0,Kyle Anderson,1993-09-20 00:00:00,UCLA,USA,2014,1,30
2014.0,203648.0,Thanasis,Antetokounmpo,Thanasis Antetokounmpo,SF,77.25,6' 5.25'',78.25,6' 6.25'',205.2,84.0,7' 0'',104.5,8' 8.5'',6.05,9.0,9.75,31.5,39.5,11.39,3.05,3.18,10.0,203469.5,1.0,15.0,27.0,1610612753.0,,203648.0,Thanasis Antetokounmpo,1992-07-18 00:00:00,Panathinaikos,Greece,2014,2,51
2014.0,203947.0,Jordan,Bachynski,Jordan Bachynski,PF,85.25,7' 1.25'',86.0,7' 2'',254.1,88.0,7' 4'',108.5,9' 0.5'',7.45,9.25,10.0,29.0,33.0,12.15,3.03,3.36,10.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2014.0,203946.0,Cameron,Bairstow,Cameron Bairstow,PF,80.75,6' 8.75'',81.75,6' 9.75'',252.4,84.75,7' 0.75'',107.0,8' 11'',8.7,8.75,9.0,31.0,33.5,11.39,3.09,3.37,10.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2014.0,203920.0,Khem,Birch,Khem Birch,PF,79.5,6' 7.5'',81.25,6' 9.25'',208.8,85.0,7' 1'',107.0,8' 11'',6.0,9.0,8.5,30.5,35.5,11.6,3.24,3.26,10.0,203469.5,1.0,15.0,27.0,1610612753.0,,203920.0,Khem Birch,1992-09-28 00:00:00,UNLV,Canada,Undrafted,Undrafted,Undrafted
2014.0,203938.0,Alec,Brown,Alec Brown,PF,84.25,7' 0.25'',85.25,7' 1.25'',231.2,85.5,7' 1.5'',109.0,9' 1'',7.7,9.25,8.75,27.0,30.0,12.05,2.91,3.48,10.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2014.0,203900.0,Markel,Brown,Markel Brown,SG,74.5,6' 2.5'',75.5,6' 3.5'',184.4,80.75,6' 8.75'',100.0,8' 4'',4.2,8.25,9.75,36.5,43.5,12.62,2.9,3.18,10.0,203469.5,1.0,15.0,27.0,1610612753.0,,203900.0,Markel Brown,1992-01-29 00:00:00,Oklahoma State,USA,2014,2,44
2014.0,203913.0,Jabari,Brown,Jabari Brown,SG,75.0,6' 3'',76.25,6' 4.25'',201.9,80.25,6' 8.25'',100.0,8' 4'',6.05,9.0,9.25,28.0,32.0,11.6,3.26,3.5,10.0,203469.5,1.0,15.0,27.0,1610612753.0,,203913.0,Jabari Brown,1992-12-18 00:00:00,Missouri,USA,2014,,
2014.0,203907.0,Deonte,Burton,Deonte Burton,PG,72.0,6' 0'',73.25,6' 1.25'',192.8,79.0,6' 7'',97.5,8' 1.5'',7.65,8.25,8.0,29.0,39.5,11.28,3.08,3.28,10.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2014.0,203902.0,Semaj,Christon,Semaj Christon,PG,73.5,6' 1.5'',75.25,6' 3.25'',186.0,78.5,6' 6.5'',99.0,8' 3'',5.25,8.5,8.25,30.5,36.5,11.55,3.21,3.32,10.0,203469.5,1.0,15.0,27.0,1610612753.0,,203902.0,Semaj Christon,1992-11-01 00:00:00,Xavier,USA,2014,2,55
2014.0,203903.0,Jordan,Clarkson,Jordan Clarkson,PG,75.25,6' 3.25'',77.0,6' 5'',186.3,80.0,6' 8'',98.0,8' 2'',4.3,8.25,9.0,33.0,38.5,10.76,2.98,3.28,10.0,203469.5,1.0,15.0,27.0,1610612753.0,,203903.0,Jordan Clarkson,1992-06-07 00:00:00,Missouri,USA,2014,2,46
2014.0,203905.0,Aaron,Craft,Aaron Craft,PG,72.75,6' 0.75'',73.75,6' 1.75'',191.6,74.0,6' 2'',94.5,7' 10.5'',6.1,7.75,8.5,29.0,32.0,10.78,2.9,3.26,10.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2014.0,203908.0,DeAndre,Daniels,DeAndre Daniels,SF,79.25,6' 7.25'',80.5,6' 8.5'',196.0,86.0,7' 2'',106.5,8' 10.5'',3.85,9.25,10.5,26.5,32.0,11.46,3.04,3.44,10.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2014.0,203915.0,Spencer,Dinwiddie,Spencer Dinwiddie,PG,76.5,6' 4.5'',78.0,6' 6'',204.9,80.25,6' 8.25'',103.0,8' 7'',5.35,8.25,9.0,29.0,34.5,11.32,3.1,3.27,10.0,203469.5,1.0,15.0,27.0,1610612753.0,,203915.0,Spencer Dinwiddie,1993-04-06 00:00:00,Colorado,USA,2014,2,38
2014.0,203921.0,Cleanthony,Early,Cleanthony Early,SF,78.0,6' 6'',79.25,6' 7.25'',209.4,82.75,6' 10.75'',101.5,8' 5.5'',4.45,8.5,9.0,34.0,40.0,11.15,2.96,3.18,10.0,203469.5,1.0,15.0,27.0,1610612753.0,,203921.0,Cleanthony Early,1991-04-17 00:00:00,Wichita State,USA,2014,2,34
2014.0,203929.0,Melvin,Ejim,Melvin Ejim,SF,77.25,6' 5.25'',79.0,6' 7'',218.5,83.25,6' 11.25'',103.5,8' 7.5'',6.45,8.75,9.25,29.5,35.0,11.55,3.12,3.14,10.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2014.0,203898.0,Tyler,Ennis,Tyler Ennis,PG,73.0,6' 1'',74.5,6' 2.5'',181.5,79.25,6' 7.25'',98.0,8' 2'',6.2,8.25,8.75,29.0,36.0,11.12,2.84,3.3,10.0,203469.5,1.0,15.0,27.0,1610612753.0,,203898.0,Tyler Ennis,1994-08-24 00:00:00,Syracuse,Canada,2014,1,18
2014.0,203957.0,Dante,Exum,Dante Exum,SG,76.5,6' 4.5'',78.0,6' 6'',196.3,81.5,6' 9.5'',103.0,8' 7'',6.4,8.5,9.5,31.5,34.5,10.75,2.88,3.19,10.0,203469.5,1.0,15.0,27.0,1610612753.0,,203957.0,Dante Exum,1995-07-13 00:00:00,Australian Institute of Sport,Australia,2014,1,5
2014.0,203927.0,C.J.,Fair,C.J. Fair,SF,78.5,6' 6.5'',80.0,6' 8'',218.1,81.5,6' 9.5'',104.0,8' 8'',5.05,9.0,9.0,27.0,35.0,11.0,3.06,3.32,10.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2014.0,203932.0,Aaron,Gordon,Aaron Gordon,PF,79.5,6' 7.5'',80.75,6' 8.75'',220.1,83.75,6' 11.75'',105.0,8' 9'',5.05,8.75,10.5,32.5,39.0,10.81,2.76,3.27,10.0,203469.5,1.0,15.0,27.0,1610612753.0,,203932.0,Aaron Gordon,1995-09-16 00:00:00,Arizona,USA,2014,1,4
2014.0,203924.0,Jerami,Grant,Jerami Grant,SF,78.5,6' 6.5'',79.75,6' 7.75'',214.0,86.75,7' 2.75'',107.0,8' 11'',3.75,9.25,9.25,29.0,34.5,11.32,3.1,3.27,10.0,203469.5,1.0,15.0,27.0,1610612753.0,,203479.5,,,,,,,
2014.0,203798.0,P.J.,Hairston,P.J. Hairston,SG,76.25,6' 4.25'',77.25,6' 5.25'',228.8,81.0,6' 9'',101.0,8' 5'',8.2,8.75,9.75,32.0,37.0,11.12,3.1,3.32,10.0,203469.5,1.0,15.0,27.0,1610612753.0,,203798.0,PJ Hairston,1992-12-24 00:00:00,North Carolina,USA,2014,1,26
2014.0,203914.0,Gary,Harris,Gary Harris,SG,74.5,6' 2.5'',76.5,6' 4.5'',204.8,78.75,6' 6.75'',96.0,8' 0'',4.55,8.5,9.5,29.0,34.5,11.32,3.1,3.27,10.0,203469.5,1.0,15.0,27.0,1610612753.0,,203914.0,Gary Harris,1994-09-14 00:00:00,Michigan State,USA,2014,1,19
2014.0,203925.0,Joe,Harris,Joe Harris,SG,76.75,6' 4.75'',78.25,6' 6.25'',215.0,78.0,6' 6'',100.0,8' 4'',6.2,8.5,9.75,28.5,33.5,11.11,2.92,3.31,10.0,203469.5,1.0,15.0,27.0,1610612753.0,,203925.0,Joe Harris,1991-09-06 00:00:00,Virginia,USA,2014,2,33
2014.0,203918.0,Rodney,Hood,Rodney Hood,SF,79.25,6' 7.25'',80.5,6' 8.5'',208.2,80.5,6' 8.5'',103.0,8' 7'',7.45,8.5,8.5,29.0,36.0,11.21,3.14,3.38,10.0,203469.5,1.0,15.0,27.0,1610612753.0,,203918.0,Rodney Hood,1992-10-20 00:00:00,Duke,USA,2014,1,23
2014.0,203928.0,Cory,Jefferson,Cory Jefferson,PF,79.75,6' 7.75'',81.0,6' 9'',218.4,84.5,7' 0.5'',105.0,8' 9'',5.25,8.75,9.75,33.0,37.5,12.63,3.39,3.36,10.0,203469.5,1.0,15.0,27.0,1610612753.0,,203928.0,Cory Jefferson,1990-12-26 00:00:00,Baylor,USA,2014,2,60
